term_id	term_name	term_source	He_down	He_up	Lind_down	Lind_up	Car(Aae)_down	Car(Aae)_up	Bai_F_abd_down	Bai_F_abd_up	Bai_F_head_down	Bai_F_head_up	Bai_M_abd_down	Bai_M_abd_up	Bai_M_head_down	Bai_M_head_up	He_down_adj_pvalue	He_up_adj_pvalue	Lind_down_adj_pvalue	Lind_up_adj_pvalue	Car(Aae)_down_adj_pvalue	Car(Aae)_up_adj_pvalue	Bai_F_abd_down_adj_pvalue	Bai_F_abd_up_adj_pvalue	Bai_F_head_down_adj_pvalue	Bai_F_head_up_adj_pvalue	Bai_M_abd_down_adj_pvalue	Bai_M_abd_up_adj_pvalue	Bai_M_head_down_adj_pvalue	Bai_M_head_up_adj_pvalue 
GO:0015277	kainate selective glutamate receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.005953822823756242	1	1
GO:0005267	potassium channel activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.014004388559876414	1	1
GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.014184148990650635	1	1
GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.014184148990650635	1	1
GO:0004970	ionotropic glutamate receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.01845027451130734	1	1
GO:0008066	glutamate receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.02499486694243819	1	1
GO:0098960	postsynaptic neurotransmitter receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.02779976851034034	1	1
GO:0005315	inorganic phosphate transmembrane transporter activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03434004469018962	1	1
GO:0022824	transmitter-gated ion channel activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03544151710799508	1	1
GO:0022835	transmitter-gated channel activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03544151710799508	1	1
GO:0003774	motor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.039427971867679976	1	1
GO:0036435	K48-linked polyubiquitin modification-dependent protein binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0005009	insulin-activated receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0005230	extracellular ligand-gated ion channel activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0005272	sodium channel activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0008466	glycogenin glucosyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0102751	UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0015114	phosphate ion transmembrane transporter activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0030882	lipid antigen binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0017111	nucleoside-triphosphatase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0070891	lipoteichoic acid binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04281475709935115	1	1
GO:0004568	chitinase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0003823	antigen binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0005200	structural constituent of cytoskeleton	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0052591	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0016901	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0016462	pyrophosphatase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0052590	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04681430034363212	1	1
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04753778873740356	1	1
GO:0030594	neurotransmitter receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04784627844440137	1	1
GO:0016817	hydrolase activity, acting on acid anhydrides	GO:MF	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04784627844440137	1	1
GO:0009060	aerobic respiration	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.015143429961685996	1	1
GO:1900544	positive regulation of purine nucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.016673756510666934	1	1
GO:0045981	positive regulation of nucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.016673756510666934	1	1
GO:0060025	regulation of synaptic activity	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.0183748102358772	1	1
GO:0003015	heart process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.026348667350089366	1	1
GO:0003013	circulatory system process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.026348667350089366	1	1
GO:0035249	synaptic transmission, glutamatergic	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.026732845523379428	1	1
GO:0035235	ionotropic glutamate receptor signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.026732845523379428	1	1
GO:1903580	positive regulation of ATP metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.02994385593001537	1	1
GO:0006140	regulation of nucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03621646301434752	1	1
GO:1900542	regulation of purine nucleotide metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03621646301434752	1	1
GO:0007215	glutamate receptor signaling pathway	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04088035661587738	1	1
GO:0060078	regulation of postsynaptic membrane potential	GO:BP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04485252278267562	1	1
GO:0030314	junctional membrane complex	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.021219491738656254	1	1
GO:0005899	insulin receptor complex	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.032443024559100135	1	1
GO:0030056	hemidesmosome	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03558015786481785	1	1
GO:0016460	myosin II complex	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.03763468754987287	1	1
GO:0031045	dense core granule	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04295131771342264	1	1
GO:0045211	postsynaptic membrane	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.04733557608658893	1	1
GO:0030315	T-tubule	GO:CC	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.048260670163983305	1	1
HP:0031329	Interstitial cardiac fibrosis	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.00015369720616295281	1	1
HP:0001685	Myocardial fibrosis	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.00019245538615436466	1	1
HP:0012398	Peripheral edema	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.0007620473322996015	1	1
HP:0031295	Left atrial enlargement	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.0007620473322996015	1	1
HP:0025579	Abnormal left atrium morphology	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.001697436099280332	1	1
HP:0030718	Right atrial enlargement	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.004710052765961952	1	1
HP:0025580	Abnormal right atrium morphology	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.004710052765961952	1	1
HP:0012764	Orthopnea	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.010373451569875925	1	1
HP:0100598	Pulmonary edema	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.011165352166452848	1	1
HP:0005110	Atrial fibrillation	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.011656589922496916	1	1
HP:0100578	Lipoatrophy	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.015479429253742402	1	1
HP:0100830	Round ear	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.01631178411038344	1	1
HP:0030950	Pulmonary venous hypertension	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.02556425785435048	1	1
HP:0000982	Palmoplantar keratoderma	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.040922545485404006	1	1
HP:0001692	Atrial arrhythmia	HP	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0.049144849838816125	1	1
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.000050383208711232096	1
GO:0008670	2,4-dienoyl-CoA reductase (NADPH) activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0015205374606689893	1
GO:0047498	calcium-dependent phospholipase A2 activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.002692841974913976	1
GO:0005549	odorant binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0032750431475116752	1
GO:0102567	phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.003959478741120564	1
GO:0102568	phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.003959478741120564	1
GO:0005044	scavenger receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.00463578494105915	1
GO:0047045	testosterone 17-beta-dehydrogenase (NADP+) activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.005304200444191841	1
GO:0004623	phospholipase A2 activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.006082280063584249	1
GO:0001530	lipopolysaccharide binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.007285928820769974	1
GO:0038024	cargo receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.010726207435259247	1
GO:0004034	aldose 1-epimerase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.013407951045614323	1
GO:0030247	polysaccharide binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.013779295519485922	1
GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.01994008100051976	1
GO:0016647	oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.01994008100051976	1
GO:0046592	polyamine oxidase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.01994008100051976	1
GO:0004043	L-aminoadipate-semialdehyde dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0223608450098299	1
GO:0016854	racemase and epimerase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.022752801781149662	1
GO:0004467	long-chain fatty acid-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.022754832472029	1
GO:0004047	aminomethyltransferase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0241160511235066	1
GO:0017057	6-phosphogluconolactonase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.027646135648517048	1
GO:0004802	transketolase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03485699471347718	1
GO:0004335	galactokinase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03734653412168097	1
GO:0004361	glutaryl-CoA dehydrogenase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.037887485947415436	1
GO:0001872	(1->3)-beta-D-glucan binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.037887485947415436	1
GO:0097004	adipokinetic hormone binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.038834512247436316	1
GO:0097003	adipokinetic hormone receptor activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.038834512247436316	1
GO:0009013	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.038834512247436316	1
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.038834512247436316	1
GO:0008260	3-oxoacid CoA-transferase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03941098932982538	1
GO:0004090	carbonyl reductase (NADPH) activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.04105451143804749	1
GO:0090433	palmitoyl-CoA ligase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.04344392744767058	1
GO:0140164	Golgi transport complex binding	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.044308655302917485	1
GO:0004856	xylulokinase activity	GO:MF	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.044308655302917485	1
GO:0044275	cellular carbohydrate catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0012439745306963219	1
GO:0009051	pentose-phosphate shunt, oxidative branch	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0017089958755598183	1
GO:0019236	response to pheromone	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0018753292199412716	1
GO:0019852	L-ascorbic acid metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0022210389369849625	1
GO:0019853	L-ascorbic acid biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0022210389369849625	1
GO:0046835	carbohydrate phosphorylation	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0022797855525163993	1
GO:0042430	indole-containing compound metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.003468208481355317	1
GO:0005997	xylulose metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0035087200911393425	1
GO:0050482	arachidonic acid secretion	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.004399763517222433	1
GO:1903963	arachidonate transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.004399763517222433	1
GO:0071715	icosanoid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.004399763517222433	1
GO:0032309	icosanoid secretion	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.004399763517222433	1
GO:1901568	fatty acid derivative metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.004711586203391511	1
GO:0019464	glycine decarboxylation via glycine cleavage system	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.0068801969064393835	1
GO:0044720	negative regulation of imaginal disc-derived wing size	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.007888930982994726	1
GO:0007608	sensory perception of smell	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.010519344664511997	1
GO:0015909	long-chain fatty acid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.010519344664511997	1
GO:0006546	glycine catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.011311930257963086	1
GO:0015908	fatty acid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.01198514888495917	1
GO:0090256	regulation of cell proliferation involved in imaginal disc-derived wing morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.012957618484504068	1
GO:0090255	cell proliferation involved in imaginal disc-derived wing morphogenesis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.012957618484504068	1
GO:0009072	aromatic amino acid family metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.013623930865133102	1
GO:0046866	tetraterpenoid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.014112420980693187	1
GO:0046867	carotenoid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.014112420980693187	1
GO:0042048	olfactory behavior	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.015965643900820697	1
GO:0009251	glucan catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.017093276761125473	1
GO:0005980	glycogen catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.017093276761125473	1
GO:0044247	cellular polysaccharide catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.017093276761125473	1
GO:0009620	response to fungus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.018678204239153902	1
GO:0000272	polysaccharide catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.019718708544253505	1
GO:0035337	fatty-acyl-CoA metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.019718708544253505	1
GO:0006117	acetaldehyde metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.019718708544253505	1
GO:0007635	chemosensory behavior	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.019718708544253505	1
GO:0019321	pentose metabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.019736010954354673	1
GO:0033499	galactose catabolic process via UDP-galactose	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.020895680142090187	1
GO:0019388	galactose catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.020895680142090187	1
GO:0046949	fatty-acyl-CoA biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.020895680142090187	1
GO:0042593	glucose homeostasis	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.020895680142090187	1
GO:0046865	terpenoid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.020895680142090187	1
GO:0046864	isoprenoid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.020895680142090187	1
GO:0071834	mating pheromone secretion	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.02565894723762969	1
GO:0019320	hexose catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.028262960981915383	1
GO:0046174	polyol catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03135431697470957	1
GO:0046365	monosaccharide catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03340659968953225	1
GO:0015718	monocarboxylic acid transport	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03371807066682779	1
GO:0006036	cuticle chitin catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03371807066682779	1
GO:1901570	fatty acid derivative biosynthetic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03408819133517248	1
GO:0046164	alcohol catabolic process	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03417247120930718	1
GO:0009595	detection of biotic stimulus	GO:BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0.03640294878625118	1
